,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
t923,0.246374294,0.15517059,0.611318171,0.411609709,0.454773426,0.605241477,0.474831343,0.196190104,0.34463653,0.106127851,0.12371923,0.24495995,0.217875019,0.22180897,0.839536548,0.792148054,0.717064083,0.798306763,0.485284656,0.220002443,0.18005836,0.838310421,0.285738975,0.285473168,0.522686899,0.517519295,0.602861464,0.284753978,0.543665111,0.42385143,0.454195768,0.456757635,0.511019886,0.681591034,0.415462524,0.46766305,0.42157346,0.370225906,0.500578105,0.425446659,0.494215548,0.501404107,0.644618034,0.230573043,0.166780517,0.195998847,0.181868792,0.381292284,0.577056229,0.187599301,0.320278972,0.291860908,0.271934956,0.297532588,0.156127661,0.327945203,0.148487225,0.12371923,0.323413014,0.263384223,0.250537604,0.219192982,0.241966933,0.174902052,0.31055221,0.106689908,0.354862124,0.290170729,0.388342619,0.290800273,0.415761083,0.401862532,0.404611886,0.30644989,0.303283483,0.34463653,0.2061968,0.225328207,0.340622574,0.308631957,0.176482186,0.282484621,0.581031799,0.341629386,0.332081974,0.226326168,0.161745548,0.148506492,0.15349713,0.167636231,0.145139515,0.157328457,0.147644922,0.156535402,0.166105658,0.156056359,0.161982358,0.176047102,0.185584649,0.155947596,0.158203974,0.18434158,0.212877393,0.226584792,0.178977698,0.190494493,0.26791957,0.213042229,0.133118555,0.120887116,0.117024556,0.231374353,0.149544433,0.217305839,0.24892731,0.241200745,0.237667039,0.145431653,0.378397584,0.210075349,0.165290534,0.140073985,0.273068607,0.139798477,0.151424855,0.457549572
t924,0.251991332,0.153938681,0.581743658,0.435784966,0.462707102,0.617137492,0.433504492,0.193498805,0.331405371,0.105439201,0.123442903,0.244478956,0.219647273,0.229610831,0.835115016,0.731082737,0.735804439,0.805296838,0.475959122,0.214925811,0.190151677,0.846823514,0.282439262,0.285951406,0.545908868,0.50142765,0.607071459,0.276579142,0.523007572,0.408447921,0.44531849,0.473522156,0.523092031,0.659725726,0.404436737,0.463627785,0.412472665,0.379298002,0.490308285,0.412060678,0.485750526,0.51292491,0.629913807,0.230593294,0.16671589,0.189093202,0.183227822,0.384518683,0.553349435,0.201627031,0.311523348,0.295141578,0.256743163,0.299494237,0.155044004,0.329963267,0.149482727,0.123442903,0.323792279,0.276234061,0.241032869,0.213772982,0.242282674,0.173623487,0.307877153,0.106940195,0.349468678,0.301128328,0.376706749,0.282755524,0.413023084,0.405163974,0.393927246,0.290656954,0.30312562,0.331405371,0.205245316,0.225072041,0.338294864,0.307101935,0.176332772,0.282499373,0.552776098,0.333077371,0.3249318,0.225947946,0.164484382,0.148989692,0.153253838,0.166210547,0.144617796,0.156515077,0.147638693,0.156086475,0.166768417,0.156305641,0.162689671,0.174774528,0.185177356,0.155685723,0.157777444,0.184881091,0.212522611,0.226653382,0.177521169,0.190353274,0.266448438,0.211006537,0.131646752,0.120004632,0.117830046,0.236294672,0.149788022,0.22321564,0.245971814,0.240624592,0.23915191,0.145760238,0.331300378,0.199812174,0.167636126,0.138521075,0.249515042,0.138264582,0.146194354,0.462454736
t925,0.257686257,0.152710915,0.553613722,0.461181045,0.470764458,0.633970916,0.420860738,0.190826327,0.318516344,0.10475193,0.123167597,0.243998498,0.22142753,0.237567946,0.826908946,0.673270047,0.755098522,0.812358797,0.466796935,0.209914044,0.200785547,0.855077624,0.278228849,0.28643018,0.570139289,0.485805303,0.611253262,0.267858714,0.49293372,0.395490319,0.437098086,0.490592271,0.535436928,0.636717618,0.393654883,0.459623903,0.403178871,0.389576226,0.481045693,0.396775216,0.475177944,0.527271032,0.631782413,0.230870098,0.166913554,0.181569338,0.185010463,0.38960892,0.529942989,0.21615003,0.30291003,0.298480779,0.242064998,0.301471144,0.153954968,0.331990987,0.150479704,0.123167597,0.324173748,0.28947109,0.231724292,0.208427534,0.242600814,0.172343269,0.305215478,0.107198805,0.344127476,0.312418818,0.365326136,0.274856776,0.410305321,0.408493668,0.383441031,0.275382072,0.302964598,0.318516344,0.204296172,0.224489823,0.335989177,0.305577278,0.176183417,0.282514244,0.529198706,0.324684381,0.318519801,0.231359199,0.167243749,0.149473488,0.153010726,0.164790377,0.144096851,0.155703485,0.14763245,0.155638114,0.167432353,0.156555146,0.163398385,0.173506305,0.184770495,0.155424029,0.157351419,0.185421363,0.212168142,0.226722017,0.176070258,0.190212101,0.263693988,0.209233165,0.129997581,0.118748441,0.117968723,0.241424441,0.150112644,0.226234928,0.242055342,0.23911947,0.254624635,0.146893263,0.287876874,0.194936275,0.166720167,0.136326551,0.228431165,0.136421174,0.139944136,0.459624857
t926,0.263460666,0.15148735,0.52682519,0.487892866,0.478948623,0.651620865,0.410285652,0.188172475,0.305990666,0.104066052,0.122892506,0.243518576,0.223215863,0.245685026,0.818798304,0.620376527,0.774971426,0.819493592,0.457793891,0.20496586,0.211721122,0.858859539,0.274059743,0.28690955,0.595445335,0.470631927,0.615287483,0.259316146,0.464470625,0.382871479,0.429009825,0.508230209,0.548063695,0.614554763,0.386030346,0.455650836,0.3940593,0.400079459,0.471943617,0.381958187,0.464815021,0.542002439,0.633657038,0.231147051,0.167111352,0.174193189,0.186801597,0.394753844,0.507492065,0.231230199,0.294463426,0.301845849,0.227898985,0.303457081,0.15286918,0.334027946,0.151479468,0.122892506,0.324555546,0.303128809,0.222626939,0.203154489,0.242919251,0.171067476,0.302569866,0.107457623,0.338848084,0.324005753,0.35421589,0.267103046,0.407602549,0.411846131,0.373180568,0.260639906,0.302803606,0.305990666,0.203349397,0.222678989,0.333937168,0.304057896,0.176034138,0.282528996,0.518824279,0.318676323,0.314539611,0.259835094,0.170023978,0.149958,0.152767748,0.163375691,0.143576667,0.154893711,0.147626236,0.155190304,0.168097451,0.156804785,0.164108455,0.172242403,0.184364066,0.155162543,0.156925902,0.185962394,0.211814031,0.226790652,0.174625024,0.190070987,0.260957569,0.207467809,0.128356174,0.117496811,0.11810746,0.246619925,0.150437564,0.229277343,0.238176331,0.237619877,0.287242591,0.15047051,0.252454907,0.192734748,0.163658872,0.135341331,0.209863007,0.137709081,0.133523673,0.40158546
t927,0.272621959,0.151373476,0.51224196,0.491478652,0.485612899,0.66979593,0.399933994,0.1855371,0.298252076,0.103381582,0.122488506,0.243076697,0.224901065,0.251029879,0.81213057,0.576998055,0.782243907,0.814048111,0.451591015,0.211423606,0.214781418,0.857588708,0.269931465,0.287002295,0.616148293,0.456687808,0.618984044,0.250945985,0.437811375,0.370621085,0.42105034,0.526464581,0.564823031,0.593290091,0.380946964,0.451708913,0.388139933,0.405661196,0.468942314,0.375245512,0.457765639,0.559694111,0.635537446,0.231332675,0.166577771,0.169201925,0.188860372,0.399620056,0.496294796,0.244292974,0.290985525,0.304623932,0.216453254,0.304402024,0.153196096,0.333627433,0.158301055,0.122488506,0.322433352,0.316173583,0.219592005,0.199198857,0.244135022,0.170654073,0.302954167,0.111563884,0.333354473,0.328481793,0.346142769,0.26089251,0.404364198,0.414669693,0.359612435,0.249880105,0.301090449,0.298252076,0.202799186,0.220876411,0.333378315,0.302497357,0.175172448,0.282430947,0.508643806,0.315488607,0.310594946,0.290409267,0.172825217,0.150443137,0.152524963,0.161966398,0.143057242,0.154085755,0.147620037,0.154743046,0.168763787,0.157054588,0.164819896,0.170982748,0.183958098,0.154901221,0.156500876,0.18650423,0.211460203,0.226859301,0.173185334,0.189929947,0.25823915,0.205710426,0.12672241,0.116249725,0.118246235,0.251882374,0.150762796,0.232343033,0.234334156,0.236125886,0.331809938,0.155762389,0.227086961,0.188124895,0.160564184,0.135511965,0.194865867,0.141237661,0.127405629,0.342540234
t928,0.287953705,0.153197899,0.518976331,0.450990766,0.489194959,0.688520074,0.389798582,0.182919994,0.299881041,0.102698505,0.121816397,0.242703944,0.226388335,0.251030385,0.808887303,0.548987627,0.766038179,0.786447644,0.450236291,0.234945178,0.200453684,0.855356157,0.266167581,0.286620826,0.630367041,0.444068342,0.622522652,0.249065384,0.413702905,0.358776599,0.413374841,0.543579698,0.583317459,0.572992086,0.376280427,0.447801024,0.391172647,0.39634797,0.483667463,0.391464204,0.459905714,0.585768878,0.626845658,0.2312897,0.164227426,0.169858634,0.191581801,0.396312237,0.507580996,0.252230078,0.297644645,0.306136787,0.209896192,0.303164333,0.156480551,0.32817623,0.177924588,0.121816397,0.315172166,0.327358902,0.228976637,0.197867185,0.2472357,0.172033295,0.309691787,0.123978913,0.327361912,0.31777665,0.343947917,0.257667184,0.400009841,0.416354805,0.339370757,0.246548906,0.296179712,0.299881041,0.202749982,0.219082013,0.332820058,0.298434526,0.173412725,0.281703681,0.498652041,0.31526804,0.306685328,0.323322564,0.17564775,0.150928929,0.152282298,0.160562575,0.142538562,0.153279588,0.147613779,0.154296353,0.169431344,0.157304585,0.165532738,0.1697274,0.183552533,0.154640093,0.156076357,0.187046811,0.211106688,0.226927936,0.171751216,0.189788938,0.255271643,0.201509207,0.125891268,0.115268983,0.118273467,0.255705386,0.150688872,0.236214221,0.23139061,0.23745349,0.419665188,0.159792766,0.209356546,0.18077369,0.159573495,0.136037543,0.182881564,0.145073608,0.121907145,0.301115245
t929,0.30385378,0.155031562,0.525795043,0.413477927,0.492801428,0.707818389,0.379872918,0.182574108,0.301516235,0.10418158,0.121145576,0.242331564,0.227881134,0.251030892,0.805659354,0.522312522,0.750216246,0.759926558,0.448885143,0.259926766,0.186639741,0.85313046,0.265427381,0.286239684,0.644930899,0.431755304,0.626082301,0.248892948,0.391848892,0.35509935,0.40639919,0.554557979,0.602650464,0.571325839,0.371659487,0.443924576,0.394224524,0.387210876,0.498816013,0.40824914,0.4620547,0.613075972,0.612390578,0.231246725,0.161892086,0.170516521,0.194322824,0.393026859,0.519108653,0.260323405,0.304407537,0.307654858,0.203447565,0.301930159,0.159794956,0.322790384,0.198634893,0.121145576,0.308028191,0.338830292,0.238587022,0.196540117,0.250360072,0.173417702,0.316534311,0.136854634,0.321448356,0.307323664,0.341763467,0.254466832,0.395694166,0.41804564,0.319991767,0.243244663,0.291324049,0.301516235,0.202902317,0.217295721,0.332262546,0.293077111,0.171301246,0.280113131,0.48884365,0.315047532,0.302810192,0.358854055,0.176356629,0.151067123,0.151932836,0.159804106,0.142744631,0.153112411,0.148022354,0.153604731,0.169477403,0.158011466,0.165743515,0.169720531,0.184059113,0.154612914,0.156524226,0.187037706,0.210518256,0.227347359,0.170972764,0.190529749,0.251371562,0.188732177,0.127937272,0.115234129,0.117898516,0.254122138,0.149178416,0.242982581,0.231570795,0.249141216,0.530433059,0.160684392,0.195606768,0.175192788,0.160666987,0.136826709,0.172666907,0.148429289,0.117922425,0.270128548
t930,0.320354223,0.156874552,0.532699704,0.378624082,0.496432543,0.71152705,0.366984367,0.182259724,0.303157508,0.105950013,0.120476082,0.241959497,0.229379565,0.251031399,0.802446485,0.496879607,0.734764695,0.734422624,0.447537482,0.28650859,0.173312411,0.850079775,0.265440196,0.28585884,0.659852445,0.419737726,0.629663348,0.248720586,0.370944798,0.351942301,0.399968058,0.560514808,0.622642696,0.570797861,0.366916895,0.440078884,0.397295922,0.378244936,0.514406562,0.425630629,0.464212745,0.641704559,0.598280549,0.231203765,0.159571499,0.171175554,0.197083607,0.389763772,0.530885696,0.268577635,0.311276734,0.309178233,0.197104692,0.300699562,0.16313976,0.317468643,0.220524773,0.120476082,0.300998569,0.350598723,0.248431444,0.195217624,0.253508449,0.174807295,0.323484093,0.150217175,0.315612257,0.297113925,0.339589477,0.251291156,0.391416788,0.419742286,0.301421553,0.239967048,0.286522567,0.303157508,0.203054756,0.215517506,0.33170566,0.287785381,0.169201702,0.278417915,0.479213566,0.314827144,0.298969209,0.397329181,0.175405294,0.150933608,0.151500255,0.159546599,0.143517345,0.153443277,0.148755893,0.152723312,0.169038028,0.159077361,0.165561691,0.170687884,0.185280606,0.154768288,0.157655612,0.186597839,0.209747449,0.228041515,0.170703247,0.191963091,0.247508213,0.17637144,0.129995346,0.115199283,0.117523991,0.25254494,0.147674307,0.249865547,0.231751069,0.261172235,0.652040303,0.159428805,0.190206304,0.175786763,0.161489263,0.137743771,0.164266273,0.152041435,0.120970674,0.245765403
t931,0.319502234,0.156997159,0.513198435,0.379433006,0.498758137,0.712645888,0.353941441,0.181945607,0.304631054,0.107727751,0.120860323,0.245339826,0.229830191,0.24809593,0.827427208,0.476390094,0.729601502,0.729678214,0.445779294,0.295383364,0.175546557,0.841792285,0.266064644,0.304772079,0.653675318,0.407529742,0.633265972,0.247713223,0.350930065,0.34880662,0.393621176,0.566535056,0.64109993,0.570270479,0.361849755,0.436262339,0.399124533,0.374283254,0.5137707,0.425839305,0.459556282,0.659230709,0.584484637,0.234574437,0.160830155,0.173115239,0.193356782,0.389791369,0.531151712,0.27701208,0.314472765,0.305410683,0.192442462,0.299833447,0.176803976,0.318818271,0.232203275,0.120860323,0.295248717,0.352668017,0.25106883,0.193190292,0.253387302,0.174786672,0.323769867,0.164370731,0.315198988,0.282253504,0.34249565,0.253472,0.392523736,0.420198649,0.298822641,0.238388896,0.2847175,0.304631054,0.203207254,0.213792339,0.331149459,0.282558143,0.167114034,0.276729435,0.469962895,0.314606875,0.295145601,0.438734353,0.174456343,0.150800139,0.151068211,0.159289286,0.144291744,0.153774425,0.149490938,0.15184401,0.168599173,0.160146385,0.165379941,0.171657741,0.186506078,0.154923707,0.158790514,0.186158463,0.208978161,0.228736892,0.170433924,0.193401873,0.243680999,0.164407,0.132065594,0.115164421,0.117149845,0.250973761,0.146176472,0.256866068,0.231931418,0.273561954,0.790134907,0.157563761,0.184881538,0.179257527,0.161754906,0.138392642,0.15715678,0.165912837,0.123740815,0.22733596
t932,0.311416894,0.156404942,0.483190954,0.396141589,0.500490367,0.713766813,0.341256648,0.181631759,0.306019574,0.10951487,0.121789858,0.250508517,0.229794979,0.243841439,0.869689941,0.458658993,0.728809118,0.733703136,0.443847954,0.297418535,0.186456516,0.832048118,0.266690046,0.330529034,0.64156574,0.39548561,0.628096819,0.241962418,0.33839798,0.345692277,0.387356788,0.572619796,0.656889439,0.569743514,0.35595271,0.432474464,0.400121868,0.373562604,0.502361178,0.414582491,0.450507224,0.66886729,0.569130421,0.240061,0.164264202,0.175841779,0.185836941,0.395060301,0.525442123,0.285625547,0.315739274,0.298990577,0.188643113,0.299155176,0.19661732,0.32363084,0.238252878,0.121789858,0.290170401,0.349643916,0.24990733,0.190810084,0.251577526,0.174037933,0.320598602,0.179240033,0.317567676,0.265478373,0.3480753,0.25845769,0.396421582,0.420013219,0.304253757,0.237679511,0.28444013,0.306019574,0.203359783,0.213516995,0.330594003,0.277394265,0.165038124,0.27504763,0.467407495,0.314386725,0.290836543,0.470178932,0.173509836,0.150666729,0.150636673,0.159032166,0.145067841,0.154105902,0.150227502,0.150966853,0.168160871,0.161218539,0.165198311,0.172630176,0.187735528,0.155079216,0.159928963,0.185719609,0.208210364,0.229433447,0.170164779,0.194846079,0.239889443,0.152820095,0.134148121,0.115129583,0.116776124,0.249408573,0.144684866,0.263987213,0.232111856,0.286326587,0.885017455,0.154753208,0.174790472,0.182199165,0.161560595,0.138863429,0.150893986,0.187875971,0.123089857,0.2133158
t933,0.303477138,0.155813679,0.454801202,0.41344884,0.502228141,0.714889586,0.328915447,0.181318194,0.307412535,0.111311413,0.122721873,0.255743057,0.229759708,0.239630997,0.91458863,0.441518813,0.728017688,0.737753153,0.441923946,0.299463362,0.197690502,0.822269917,0.267266572,0.357848823,0.629693568,0.383734584,0.620731056,0.2362919,0.328891397,0.342773169,0.379418761,0.577917099,0.66387701,0.565314293,0.3500247,0.42871508,0.401121169,0.372842968,0.491189331,0.403577358,0.44161579,0.67865622,0.554179311,0.245622903,0.167730674,0.178588375,0.178463817,0.400387466,0.519791484,0.294415981,0.317009449,0.292664051,0.184881464,0.298477918,0.21751067,0.328495741,0.244394377,0.122721873,0.285151273,0.346639544,0.248749122,0.188444659,0.249775648,0.17329067,0.317449659,0.194723904,0.31994912,0.249350816,0.353723586,0.263504118,0.400351077,0.419827789,0.30975315,0.236971334,0.284162968,0.307412535,0.203507051,0.213241845,0.330332428,0.272292495,0.163104847,0.273372531,0.464864582,0.314166635,0.286570251,0.50364697,0.172565743,0.150533348,0.150205642,0.158775195,0.145845622,0.154437691,0.150965557,0.150091827,0.167723045,0.162293851,0.165016741,0.173605144,0.188968956,0.155234784,0.161070973,0.185281262,0.207444087,0.230131239,0.169895858,0.196295783,0.242042437,0.15005435,0.133093178,0.115490802,0.115180783,0.247206926,0.143848315,0.268176556,0.233859748,0.288301826,0.796626985,0.152211487,0.164286867,0.184369877,0.160882697,0.14024879,0.146060154,0.262997776,0.12037129,0.199726567
t934,0.296102613,0.155068383,0.428105652,0.431067109,0.503503919,0.716014326,0.316904038,0.181004882,0.308809847,0.113117516,0.123656414,0.260927349,0.229689687,0.235473812,0.962378025,0.424940437,0.727397382,0.741830111,0.440015167,0.301541805,0.209263206,0.812857509,0.267785639,0.385332525,0.61797899,0.372881353,0.610549927,0.230700016,0.319985062,0.340494186,0.369446337,0.582181275,0.670536816,0.547242999,0.34417221,0.418822259,0.402122587,0.372124493,0.480247915,0.3928155,0.432878047,0.688600957,0.539615512,0.251261711,0.171230033,0.181355298,0.171233147,0.405773699,0.514198899,0.303388864,0.31828323,0.286428899,0.181156933,0.297801703,0.23957479,0.333413959,0.250629961,0.123656414,0.280190378,0.343654782,0.247594193,0.186093912,0.247981668,0.172544941,0.314322978,0.210861281,0.322343349,0.233834133,0.359441876,0.268612415,0.4043127,0.419642508,0.315322191,0.236264437,0.283885926,0.308809847,0.203613669,0.212966889,0.330262274,0.269180387,0.162178129,0.271704018,0.462334186,0.313946694,0.28234604,0.539340317,0.17162402,0.150400043,0.149775147,0.158518419,0.146625102,0.154769763,0.151705116,0.149218932,0.167285755,0.163372308,0.16483523,0.174582675,0.190206438,0.155390427,0.162216574,0.184843436,0.206679329,0.230830237,0.169627115,0.197750986,0.24845095,0.153354734,0.129842594,0.116132379,0.11273732,0.244566903,0.143471122,0.270244211,0.236729652,0.282533169,0.669231951,0.152550191,0.160359815,0.185816422,0.156972572,0.143040434,0.141432494,0.452997833,0.117623903,0.186439782
